SalesId,SalesDate,SalesChannel,SalesLocation,CustomerId,CustomerName,ProductId,ProductName,UnitPrice,Quantity,ProductCategory,SalesRepresentativeId,SaleStatus,SalesPostalCode,,,
477,18/05/2023,Retail,Madrid,64be50b5-b994-45b1-8bee-69e0ad887703,Nelia Pettyfar,3,Phone,630.75,11,Technology,,On-Site,28012,,,
478,03/09/2023,Retail,Barcelona,e50b5b85-85eb-4b45-97d0-e79ccb0c6cad,Edwina Borchardt,8,Food,15.65,15,Food & Drinks,04-1236063,Shipped,08025,,,
479,30/06/2023,Retail,Palma de Mallorca,25f0ca59-58f4-4a40-9559-8f3bec35c000,Roma Durtnell,9,Drinks,5.5,12,Food & Drinks,05-2522677,Confirmed,07005,,,
480,20/10/2023,Retail,Sevilla,16bc4268-2a55-43e2-ae83-8380979777e1,Hastings Ballach,3,Phone,630.75,0,Technology,24-9213722,Confirmed,41011,,,
481,09/12/2023,Retail,Valencia,725dd1c6-642f-41b9-87d4-5592a238b8f7,Roseanne Corkitt,9,Drinks,5.5,6,Food & Drinks,91-9279427,Confirmed,46007,,,
482,13/04/2023,Retail,Sevilla,fae64165-7e18-4bc8-b3c5-bc6cec00accb,Levy Ozintsev,4,Computer,1503.5,4,Technology,94-9952749,Delivered,41011,,,
483,08/11/2023,Retail,Madrid,288487b3-a56f-4524-8f6e-e09f49117520,Ashlee Corn,5,Videogame,50,10,Entretainment,54-0392403,Confirmed,28012,,,
484,06/04/2023,Retail,Barcelona,708259c6-6033-4089-b0fa-515e34fe6714,Martino Labitt,4,Computer,1503.5,2,Technology,78-5227610,Shipped,08025,,,
485,16/03/2023,Retail,Sevilla,ac5d8f8a-03f8-46d2-b96f-a0ae61045afb,Aube Leport,7,CD,40,2,Entretainment,23-2907771,Delivered,41011,,,
486,08/12/2023,Retail,Sevilla,a4e7f361-6551-412c-a6cf-984694df1acc,Blanche Bockler,9,Drinks,5.5,1,Food & Drinks,14-5601815,Delivered,41011,,,
487,04/08/2023,Retail,Barcelona,075e7e52-9aa6-473d-836a-de6e68ba85f2,Lothaire Mundwell,6,Board Game,23.99,10,Entretainment,40-2348970,Shipped,08025,,,
488,19/03/2023,Retail,Barcelona,6ad199cf-e519-4708-81cf-1870dd3ab86c,Orton Verrillo,10,Clothes,25.99,13,Clothes,53-2777659,Confirmed,08025,,,
489,14/06/2023,Retail,Madrid,79389c42-0387-43e1-897a-af9a4422edaa,,9,Drinks,5.5,13,Food & Drinks,,On-Site,28012,,,
490,05/06/2023,Retail,Madrid,8f5fda46-ac3c-4383-9f75-0274e6ce65c4,Devland Bellamy,5,Videogame,50,14,Entretainment,37-9279007,On-Site,28012,,,
491,20/03/2023,Retail,Sevilla,6393ae59-d4d1-417a-8aa9-649b6b130fd7,Kellby Findlay,3,Phone,630.75,8,Technology,00-4280749,Confirmed,41011,,,
492,22/12/2023,Retail,Sevilla,4084ca38-7b28-4f69-93f5-6e56ce957072,Christean Dominighi,1,TV,532.9,5,Technology,65-8849054,On-Site,41011,,,
493,29/06/2023,Retail,Sevilla,b4e23486-eef5-4ec6-bfa3-73d0c6e4cb6a,Donelle Pierton,10,Clothes,25.99,7,,43-8862970,On-Site,41011,,,
494,27/09/2023,Retail,Sevilla,7836ca29-7bf4-4664-942c-b32f515d40e3,Mia Aldgate,6,Board Game,23.99,8,Entretainment,44-7400217,Shipped,41011,,,
495,13/12/2023,Retail,Sevilla,3e4b106c-b103-4e4a-a6b3-4020bb137af6,Miner Stilwell,10,Clothes,25.99,3,Clothes,56-0766687,Delivered,41011,,,
496,13/10/2023,Retail,Madrid,e22cbe65-ade9-41be-ae4d-db52d0ca5eef,Arlene Scriviner,9,Drinks,5.5,2,Food & Drinks,02-9325743,Confirmed,28012,,,
497,10/06/2023,Retail,Barcelona,df1d7ce7-1049-4eaa-ab93-952b90300727,Aleta Dovinson,6,Board Game,23.99,10,Entretainment,40-7993863,Confirmed,08025,,,
498,22/10/2023,Retail,Palma de Mallorca,63b112d9-10be-4587-bd77-b3d7b2a5d248,Brittan Gronow,10,Clothes,25.99,6,Clothes,09-9596195,Confirmed,07005,,,
499,17/08/2023,Retail,Barcelona,f5b90b3a-25dc-46a1-b71e-4644c7fcaf32,Tess Walaron,6,Board Game,23.99,9,Entretainment,17-6915096,Delivered,08025,,,
500,23/02/2023,Retail,Sevilla,641d6195-6b86-47ad-9458-725a3ed4cda6,Ernst Habbeshaw,5,Videogame,50,3,Entretainment,99-9046884,Shipped,41011,,,
501,02/06/2023,Retail,Barcelona,4bbeab4f-c7c3-4bed-8d2f-db43d171e53e,,5,Videogame,50,6,Entretainment,46-3923225,Delivered,08025,,,
502,09/04/2023,Retail,Barcelona,87f2412a-89a7-43da-9a5c-454421df2183,Hildagarde Beidebeke,4,Computer,1503.5,4,Technology,25-9728829,On-Site,08025,,,
503,10/11/2023,Retail,Valencia,496f8241-09e1-4b16-80a7-c3c8e990071d,Gabriel Bloy,10,Clothes,25.99,15,Clothes,93-5962061,On-Site,46007,,,
504,07/01/2023,Retail,Madrid,b533501e-14d7-461e-bfe3-0dcf23b7533b,Ronnie Cowup,7,CD,40,14,Entretainment,71-7937919,Confirmed,28012,,,
505,27/09/2023,Retail,Madrid,c005949d-4702-4252-8338-c46395448e6e,Lonna Nassi,6,Board Game,23.99,5,Entretainment,,Confirmed,28012,,,
506,15/07/2023,Retail,Barcelona,93e2755e-3370-4da3-b4f8-944f42074c1e,Courtnay Cropton,10,Clothes,25.99,15,Clothes,,On-Site,08025,,,
507,19/11/2023,Retail,Palma de Mallorca,3fa6632c-8178-4a23-abb3-c416724a7707,Henrik Grimmert,9,Drinks,5.5,7,Food & Drinks,83-1305220,On-Site,07005,,,
508,07/05/2023,Retail,Sevilla,51432e5e-8b37-4d12-90bc-161c8e449b8f,Puff Hould,8,Food,15.65,12,Food & Drinks,86-0585783,Delivered,41011,,,
509,30/12/2023,Retail,Madrid,832fb0f3-4a89-4952-b5c4-7c2399815b68,Clarissa Quiddinton,7,CD,40,5,Entretainment,42-8793565,Shipped,28012,,,
510,31/10/2023,Retail,Madrid,188e5e63-a5c4-4138-948c-0228a2091c2e,Guido Hugues,10,Clothes,25.99,5,,89-9274004,On-Site,28012,,,
511,07/10/2023,Retail,Barcelona,419a49ec-7dee-428a-968e-11fe8366df7a,Antoni Colebeck,7,CD,40,2,Entretainment,53-6036360,On-Site,08025,,,
512,14/01/2023,Retail,Sevilla,0f356222-88c6-44e2-93e5-1bd9567888a8,Ingeborg Wybrow,10,Clothes,25.99,11,Clothes,71-4362026,,41011,,,
513,10/12/2023,Retail,Valencia,ef4016ec-1bdf-4cf5-a0e9-28b933411db5,Flin Garment,2,Headphones,90,1,,40-9350756,Confirmed,46007,,,
514,25/01/2023,Retail,Sevilla,f0880592-4b21-4bee-a4df-545848261a79,Park O'Rodane,8,Food,15.65,11,Food & Drinks,31-1766944,On-Site,41011,,,
515,23/01/2023,Retail,Madrid,b7248509-971b-487a-9105-be7e0c6c6a2d,Robb Sprigg,7,CD,40,3,Entretainment,57-6602286,Confirmed,28012,,,
516,11/09/2023,Retail,Palma de Mallorca,8cf80660-0715-4d4c-96f4-19dcc0c94c77,Nedda Darley,2,Headphones,90,10,Technology,,Delivered,07005,,,
517,08/01/2023,Retail,Madrid,ce76f8cb-2368-4682-893e-b1ed40bf8ac7,Denice Roswarn,4,Computer,1503.5,7,,33-7846310,Confirmed,28012,,,
518,01/08/2023,Retail,Madrid,536fb083-cefb-4000-9c1d-b355ae8de820,Colby Brinkman,5,Videogame,50,14,Entretainment,85-5663666,Confirmed,28012,,,
519,27/12/2023,Retail,Sevilla,a5e312f7-f87c-46fd-b99f-704bbd586bda,Maxie Iseton,10,Clothes,25.99,9,Clothes,56-3698214,Delivered,41011,,,
520,21/07/2023,Retail,Madrid,e42c9b30-1e63-436e-8ce3-2637119f879a,Papagena Lythgoe,10,Clothes,25.99,4,,63-9349233,Delivered,28012,,,
521,27/08/2023,Retail,Sevilla,aad66e34-248b-4573-962c-1578285b7eb0,Dannye Lesek,9,Drinks,5.5,13,Food & Drinks,40-7290922,Confirmed,41011,,,
522,26/07/2023,Retail,Madrid,465aa88c-235e-4774-ac29-9839674e8475,Wilfrid Castree,6,Board Game,23.99,2,Entretainment,94-2483217,Confirmed,28012,,,
523,31/07/2023,Retail,Barcelona,3e5c7369-9233-432a-9ee9-8d0d5aa3d743,Kandace Toghill,8,Food,15.65,13,Food & Drinks,05-7044200,On-Site,08025,,,
524,14/04/2023,Retail,Madrid,6513c909-663b-4ae0-a54d-a0dc4bc41c43,Tonie Durrant,3,Phone,630.75,7,Technology,74-8189086,Confirmed,28012,,,
525,05/05/2023,Retail,Barcelona,45696905-47b4-41c0-a23d-dbb39b6df834,Randell Lathe,4,Computer,1503.5,8,Technology,27-5599046,Delivered,08025,,,
526,02/08/2023,Retail,Valencia,22766021-61a6-40f7-b900-c45119aac628,Debora Clemits,8,Food,15.65,3,Food & Drinks,,Delivered,46007,,,
527,02/03/2023,Retail,Sevilla,c3f80d30-4f34-4c93-ad09-521d31e5af8a,Adriano Gilchrist,5,Videogame,50,4,Entretainment,52-0910335,Confirmed,41011,,,
528,02/10/2023,Retail,Valencia,2d2efcb6-7621-4e21-b659-3082507cc078,Rivi Almak,3,Phone,630.75,14,Technology,36-5837005,Confirmed,46007,,,
529,16/11/2023,Retail,Madrid,c0a587dc-a788-4a3f-b17a-5e986aa5a06f,Cristy Spencers,3,Phone,630.75,6,Technology,87-3599252,On-Site,28012,,,
530,11/11/2023,Retail,Madrid,3421002f-e852-435f-a961-15fc852550e7,Lisette Goudman,3,Phone,630.75,9,Technology,05-2725055,Shipped,28012,,,
531,16/03/2023,Retail,Palma de Mallorca,762bfcd3-7b91-42f6-a5b2-7631d1925da6,Kenna McRorie,2,Headphones,90,1,Technology,26-6423971,Delivered,07005,,,
532,12/08/2023,Retail,Palma de Mallorca,0e6667d1-d5a9-4392-98cf-8b8adfc4d1e1,Nannie Beert,10,Clothes,25.99,10,Clothes,39-0899804,Delivered,07005,,,
533,10/05/2023,Retail,Barcelona,7990603b-6f73-4125-9dea-66a122b16575,Jae Meakin,10,Clothes,25.99,13,,43-6017156,Confirmed,08025,,,
534,24/05/2023,Retail,Palma de Mallorca,d736e780-cac7-4247-b226-45663ae17fa2,Ronalda Lennard,9,Drinks,5.5,8,Food & Drinks,01-9257902,Shipped,07005,,,
535,02/11/2023,Retail,Barcelona,97cacdab-ce4f-478a-a5fc-a1568ed23194,Stavro Vreiberg,8,Food,15.65,8,Food & Drinks,13-1559210,Shipped,08025,,,
536,06/10/2023,Retail,Barcelona,c47da67b-cb17-41d2-904a-2b2f54788c45,,10,Clothes,25.99,2,Clothes,,Delivered,08025,,,
537,28/11/2023,Retail,Palma de Mallorca,2e6ffd9d-5046-4738-b3a3-1a8cd304063c,Fianna Rojas,5,Videogame,50,10,Entretainment,02-7611469,Confirmed,07005,,,
538,03/10/2023,Retail,Sevilla,214a66f8-96dd-44fb-9475-285c54906447,Modestia Oager,10,Clothes,25.99,7,Clothes,90-0586298,Confirmed,41011,,,
539,20/06/2023,Retail,Madrid,8857ffa1-b339-452d-8390-6225af0b31c5,Olin Luke,7,CD,40,7,Entretainment,25-6241488,On-Site,28012,,,
540,21/12/2023,Retail,Barcelona,528549f4-430a-44ec-8572-068bf99fe6eb,Fanya Stoyell,8,Food,15.65,4,Food & Drinks,85-0492447,On-Site,08025,,,
541,04/02/2023,Retail,Madrid,9d1a0158-728a-44a0-b09f-65a4455dcbd1,Blaine Vigrass,,,,4,Clothes,52-2656872,Confirmed,28012,,,
542,03/12/2023,Retail,Sevilla,62b929ac-ab7d-47e5-9cc4-8e2f1f0ab3be,Roley Ellor,6,Board Game,23.99,10,Entretainment,58-5486370,On-Site,41011,,,
543,03/10/2023,Retail,Barcelona,aaa9776f-7f14-434e-b4a6-3678599a836b,Fairlie Heathcoat,7,CD,40,10,Entretainment,18-4171433,Shipped,08025,,,
544,27/08/2023,Retail,Valencia,06877348-a519-427b-a883-733762690f76,Elinor Francklyn,6,Board Game,23.99,6,Entretainment,51-5163456,Shipped,46007,,,
545,02/10/2023,Retail,Barcelona,2c2e19d7-b448-4d57-9f61-a1917e77321c,Mordecai Anan,1,TV,532.9,1,Technology,61-4604058,Shipped,08025,,,
546,07/01/2023,Retail,Barcelona,14492d16-4610-4bb6-94d6-39cd7234f1e1,Sela Donaway,2,Headphones,90,12,,22-7259936,Delivered,08025,,,
547,01/11/2023,Retail,Barcelona,2d3cb0d3-76e2-46c7-baff-3ffad3eae9e8,Ranna Gregoretti,5,Videogame,50,8,Entretainment,38-5132402,Delivered,08025,,,
548,18/07/2023,Retail,Sevilla,ffbcd849-0f9e-4018-b4db-ac4eb2639558,Cristionna Bernade,9,Drinks,5.5,2,Food & Drinks,58-2793311,Shipped,41011,,,
549,17/02/2023,Retail,Valencia,5cf3bc43-df31-4b9c-bf79-043f87c8fb88,Georges Gracewood,3,Phone,630.75,12,Technology,10-7741752,Confirmed,46007,,,
550,11/07/2023,Retail,Sevilla,56811a1a-f242-45a9-91df-193b37f3b5e3,Ulick Waldie,6,Board Game,23.99,9,Entretainment,54-3745585,Shipped,41011,,,
551,16/07/2023,Retail,Madrid,a4a2b343-caef-44cb-841f-b006c669758d,Dirk Headford,3,Phone,630.75,14,Technology,87-5543663,On-Site,28012,,,
552,20/10/2023,Retail,Sevilla,3dcceec4-7a9b-4e54-9284-37807a076dc5,Drugi McGahy,3,Phone,630.75,13,Technology,83-1871192,Delivered,41011,,,
553,12/02/2023,Retail,Barcelona,2178b221-d025-4eae-883d-4aca5c4e2575,Melanie Oulet,10,Clothes,25.99,9,Clothes,16-7638768,Shipped,08025,,,
554,09/11/2023,Retail,Madrid,1d996fb4-5057-45b6-870b-0ddce4cdf31c,Sidney Rallings,9,Drinks,5.5,1,Food & Drinks,26-1074190,On-Site,28012,,,
555,13/02/2023,Retail,Valencia,0b616a8e-b5e6-4375-955b-4e8053911f84,Constancia Poundsford,10,Clothes,25.99,4,,71-1084711,On-Site,46007,,,
556,06/12/2023,Retail,Barcelona,d2e3b076-7de0-4a68-b69d-7d6f95f206b5,Jennee Raeburn,7,CD,40,15,Entretainment,09-7223955,Confirmed,08025,,,
557,08/06/2023,Retail,Barcelona,,Karla Belchamp,10,Clothes,25.99,5,Clothes,46-7175885,Confirmed,08025,,,
558,11/03/2023,Retail,Madrid,4957cb58-f6a5-48c2-9fd1-e3385ccf2e16,Kris Doick,8,Food,15.65,14,Food & Drinks,65-0195451,Delivered,28012,,,
559,05/04/2023,Retail,Valencia,7a0ea94b-0213-42dc-befb-c1dc2fc10be0,Shari Very,9,Drinks,5.5,1,Food & Drinks,43-7757643,Confirmed,46007,,,
560,05/01/2023,Retail,Sevilla,5f8f657e-d9cf-4fef-971a-f903841c733c,Madeleine Clare,2,Headphones,90,15,Technology,62-7812643,On-Site,41011,,,
561,01/03/2023,Retail,Madrid,347ffea7-9598-4255-b711-bbb0fc250148,Carlie Barkly,10,Clothes,25.99,11,Clothes,94-2737584,,28012,,,
562,19/08/2023,Retail,Valencia,032a6bc4-6f3c-4192-a988-ebe7d282c657,Noel Dwyr,2,Headphones,90,14,Technology,06-0208867,Confirmed,46007,,,
563,01/05/2023,Retail,Madrid,25dc4dc7-c66b-4bb0-bfb4-24317afeae16,Anett Maggiori,9,Drinks,5.5,9,,75-4546467,Shipped,28012,,,
564,07/06/2023,Retail,Valencia,bc981c4e-9ad1-427c-b205-5b33cee8762b,Kin Dolby,10,Clothes,25.99,3,Clothes,69-7449643,On-Site,46007,,,
565,30/09/2023,Retail,Madrid,bf36d22f-bc3a-4627-96fe-36b34f32c35b,Daile Gallie,6,Board Game,23.99,4,Entretainment,47-2932706,On-Site,28012,,,
566,10/12/2023,Retail,Palma de Mallorca,25668f67-9169-4aa0-b2c4-ee2bcf342b63,Moyna Ros,6,Board Game,23.99,7,Entretainment,,On-Site,07005,,,
567,08/04/2023,Retail,Barcelona,f65de949-0c9a-437d-a709-c8633fc60ef2,Phyllida Mewis,9,Drinks,5.5,6,Food & Drinks,,Confirmed,08025,,,
568,22/07/2023,Retail,Madrid,22a41d2c-8e85-4b9d-a20f-bdd2733afe29,Rudiger Stevens,6,Board Game,23.99,2,Entretainment,62-2048893,Delivered,28012,,,
569,21/07/2023,Retail,Sevilla,f81812a4-afd9-4ce8-a692-f1b2db35fd36,Raoul Cutcliffe,10,Clothes,25.99,11,Clothes,,Delivered,41011,,,
570,20/11/2023,Retail,Madrid,e645ba63-c505-4fe0-85c0-e78c271ef66e,Blithe Trusslove,1,TV,532.9,11,Technology,73-0144316,Delivered,28012,,,
571,02/04/2023,Retail,Valencia,f1308ac8-7f39-4131-a38d-080e612f1e60,Ulrica Swadon,2,Headphones,90,9,Technology,,Delivered,46007,,,
572,28/11/2023,Retail,Sevilla,,Bartholomeo Gagan,2,Headphones,90,9,Technology,,Delivered,41011,,,
573,21/10/2023,Retail,Barcelona,e81ef5b5-53c3-4129-bdfb-3838a1117ca7,Marya Eyre,6,Board Game,23.99,4,Entretainment,54-0740440,On-Site,08025,,,
574,22/04/2023,Retail,Barcelona,7cf635ce-f0c3-4503-a4f9-916633eab6c8,Lenard Ledes,7,CD,40,3,Entretainment,46-7527918,,08025,,,
575,16/11/2023,Retail,Sevilla,562d288d-d8e2-4653-9335-710b9f4bfb7a,Dosi Ritchley,10,Clothes,25.99,4,Clothes,17-9933980,Confirmed,41011,,,
576,04/05/2023,Retail,Sevilla,a7eefab6-92b5-49fc-8239-6b62bc82cfb6,Mohammed Howman,10,Clothes,25.99,12,Clothes,,Shipped,41011,,,
577,23/08/2023,Retail,Sevilla,05571197-ca99-4350-907b-14edf6e5b02e,Major Stephens,4,Computer,1503.5,13,Technology,83-7304162,Confirmed,41011,,,
578,28/07/2023,Retail,Madrid,8a127411-8661-4969-ba01-a1765dd0058f,Morna Marchi,3,Phone,630.75,2,Technology,06-0737995,Shipped,28012,,,
579,20/05/2023,Retail,Palma de Mallorca,60ad75e3-ef55-4f68-8c08-4e6e5aaeca1f,,10,Clothes,25.99,8,Clothes,74-0608032,Shipped,07005,,,
580,25/08/2023,Retail,Barcelona,b3e7c784-a872-4579-8da3-0f0bf866140d,Hervey Ferreo,7,CD,40,2,Entretainment,89-9169745,Confirmed,08025,,,
581,03/07/2023,Retail,Barcelona,280a8c7b-7c17-423a-8346-c184ece80163,Gina Hebble,4,Computer,1503.5,8,Technology,24-2146112,Delivered,08025,,,
582,15/08/2023,Retail,Valencia,00e43106-0a0f-42a7-ab67-b0ea841417ce,Marten Trenholm,10,Clothes,25.99,13,Clothes,65-0100178,Confirmed,46007,,,
583,15/03/2023,Retail,Sevilla,e698a58e-06c9-4202-abbc-8ef9a3928f00,Edgard Jaycox,8,Food,15.65,4,Food & Drinks,58-2666828,Shipped,41011,,,
584,15/05/2023,Retail,Barcelona,11cbbddc-778c-465a-882e-f0b8c02cb01e,Allistir Matzl,10,Clothes,25.99,14,Clothes,,On-Site,08025,,,
585,28/07/2023,Retail,Palma de Mallorca,e93aa292-c20f-46f7-a2a6-f94062ad6c0d,Lanae Grishagin,6,Board Game,23.99,11,Entretainment,21-5552615,Shipped,07005,,,
586,15/03/2023,Retail,Madrid,2ea12033-5e75-4338-ae30-634ebbedc252,,10,Clothes,25.99,3,Clothes,67-3685822,Shipped,28012,,,
587,16/02/2023,Retail,Madrid,a7e341f9-99bd-4a6c-98f8-cf9b3fea214e,Edee McTrustram,3,Phone,630.75,6,Technology,35-0629511,Delivered,28012,,,
588,08/10/2023,Retail,Sevilla,66659894-1301-461c-9e88-18995502e116,Etti Symes,8,Food,15.65,3,Food & Drinks,85-5863722,Delivered,41011,,,
589,10/09/2023,Retail,Barcelona,b7fc080f-a76a-4900-8c5b-41b3986becc3,Corty Hayer,7,CD,40,4,Entretainment,24-9263552,Confirmed,08025,,,
590,21/04/2023,Retail,Sevilla,1b637b52-165c-47fe-ae34-c73912330e8c,Gabbey Haythornthwaite,6,Board Game,23.99,13,Entretainment,91-5441212,Confirmed,41011,,,
591,09/07/2023,Retail,Madrid,96c8469c-29f7-4528-aa7e-7e1a19fa908d,Torey Dugald,10,Clothes,25.99,7,,96-3121877,Shipped,28012,,,
592,02/11/2023,Retail,Madrid,4b38d069-1a0a-43f7-9b06-8bec3cd44e5e,Urbano Gilston,8,Food,15.65,2,Food & Drinks,65-8282618,Confirmed,28012,,,
593,21/09/2023,Retail,Madrid,dde5a9a8-a9d0-450d-a9ee-3ebe588e0ffb,Doti Halesworth,5,Videogame,50,1,Entretainment,68-1186450,Confirmed,28012,,,
594,16/02/2023,Retail,Sevilla,029aab25-fed8-492a-9077-ba777f0f9466,Brody Bissett,6,Board Game,23.99,12,Entretainment,26-4308406,Shipped,41011,,,
595,09/11/2023,Retail,Madrid,b7507d81-b7fa-4303-821b-489a4c88f711,Perkin Larmouth,5,Videogame,50,9,Entretainment,81-5573196,Confirmed,28012,,,
596,22/08/2023,Retail,Madrid,fd224a8e-8ced-49a1-b008-16a116e77330,Faythe Rohmer,4,Computer,1503.5,5,Technology,40-8657740,Shipped,28012,,,
597,27/10/2023,Retail,Sevilla,c474f04f-0239-4623-8001-366226951b74,Inglebert Helgass,10,Clothes,25.99,-2,Clothes,55-1367978,Delivered,41011,,,
598,06/05/2023,Retail,Valencia,8c4d649e-7992-4cfe-85f2-9e986b8efa8f,Jarid Burrells,7,CD,40,13,Entretainment,34-6738129,On-Site,46007,,,
599,10/02/2023,Retail,Palma de Mallorca,6650e347-0e58-4410-ad4a-919a3293fb1f,Chrotoem Thomas,6,Board Game,23.99,6,Entretainment,48-3881246,On-Site,07005,,,
600,29/05/2023,Retail,Madrid,02c86cd5-72f2-49b6-bc13-53c319525f80,Brian Schild,3,Phone,630.75,5,Technology,40-7865925,Confirmed,28012,,,
601,18/07/2023,Retail,Madrid,3b4a3c45-6204-421d-a9aa-fb26a21b179d,Cass Horley,1,TV,532.9,9,Technology,03-9989181,Confirmed,28012,,,
602,05/09/2023,Retail,Barcelona,5a320217-f65c-48c1-ae76-3365ed67fc61,Joshuah Andresser,8,Food,15.65,10,Food & Drinks,,Delivered,08025,,,
603,18/01/2023,Retail,Madrid,ea1efccb-8e86-4f1e-8905-f6d8e4fb023c,Alfreda Beetlestone,10,Clothes,25.99,4,Clothes,10-5425726,Shipped,28012,,,
604,22/08/2023,Retail,Madrid,,Nikolas Culpin,10,Clothes,25.99,12,Clothes,19-2303830,Delivered,28012,,,
605,01/01/2023,Retail,Madrid,e6cf1e90-2061-4de4-94ae-02d3de2ecabc,Free Sancraft,6,Board Game,23.99,7,,44-8815988,Delivered,28012,,,
606,31/01/2023,Retail,Valencia,8eda51da-b979-4c9a-9abb-70855b8c8058,Delphinia Malan,10,Clothes,25.99,1,Clothes,86-2292200,Shipped,46007,,,
607,17/05/2023,Retail,Barcelona,3dcc2a2d-178c-4715-8d86-a45c134fedc8,Mikkel Ruppeli,10,Clothes,25.99,11,Clothes,88-5464752,Delivered,08025,,,
608,08/04/2023,Retail,Madrid,14e9158e-2938-430a-b0b7-8f6df0b4cbc5,Guinna Eppson,3,Phone,630.75,10,Technology,32-0232699,Shipped,28012,,,
609,18/08/2023,Retail,Madrid,d9f1f375-e0d0-4145-98bb-16d67cf5de36,Austine Seagrove,3,Phone,630.75,14,Technology,68-9547991,Shipped,28012,,,
610,18/05/2023,Retail,Barcelona,2581c0a6-0726-4efa-b998-b64d1ea153b7,Lindsay Sowray,10,Clothes,25.99,13,Clothes,80-1581421,Delivered,08025,,,
611,19/01/2023,Retail,Sevilla,fc3c5795-4fc3-4757-a72b-838815a2f388,Jamill Jordanson,4,Computer,1503.5,13,Technology,93-7083153,Shipped,41011,,,
612,17/09/2023,Retail,Barcelona,d90dd800-3cf8-4805-aa05-9950e62a8643,Hill Harrowing,8,Food,15.65,6,Food & Drinks,,Shipped,08025,,,
613,28/04/2023,Retail,Madrid,29f0cfa2-82db-4aa1-9e2b-44939e5e4b6e,Maxie Lurriman,1,TV,532.9,8,Technology,60-0747712,Confirmed,28012,,,
614,13/11/2023,Retail,Madrid,c52c6693-4a57-466e-adc9-42d055d3b469,Adrian Beard,9,Drinks,5.5,1,Food & Drinks,27-8575445,On-Site,28012,,,
615,16/12/2023,Retail,Madrid,784f0eb1-1787-4d42-aa7d-34a0469da84f,Terrill Keedwell,3,Phone,630.75,10,Technology,32-0034105,Shipped,28012,,,
616,01/09/2023,Retail,Barcelona,77b6e717-66c7-4956-8505-48e24fe4e35d,Christalle Arnely,10,Clothes,25.99,6,Clothes,14-9323580,Delivered,08025,,,
617,08/09/2023,Retail,Sevilla,13237fbd-42b6-4653-a508-f6d56b6272e6,Efrem Nutbean,3,Phone,630.75,9,Technology,26-1268421,Confirmed,41011,,,
618,13/06/2023,Retail,Madrid,efb45f46-3721-4082-92d3-3a947c2d65c5,Noak Yateman,10,Clothes,25.99,12,Clothes,89-9818917,On-Site,28012,,,
619,27/05/2023,Retail,Barcelona,d6afb6c9-9ebb-46b3-aed3-a03e2d50949a,Pammi Mapstone,4,Computer,1503.5,4,Technology,98-2958875,Confirmed,08025,,,
620,29/12/2023,Retail,Madrid,33b83d7d-40b2-45de-92fe-f2936d6b867c,Colly Cypler,8,Food,15.65,10,Food & Drinks,12-9771093,Confirmed,28012,,,
621,04/04/2023,Retail,Barcelona,8a0d2e38-7bca-49ab-8bc2-8a53e9e1aefd,Veda Blum,8,Food,15.65,9,Food & Drinks,48-6756552,Delivered,08025,,,
622,19/12/2023,Retail,Palma de Mallorca,e9f67b4a-11b8-4457-b713-fb92da1b4dba,Danyette Colledge,10,Clothes,25.99,12,Clothes,03-7492322,On-Site,07005,,,
623,01/05/2023,Retail,Valencia,ba055868-bf9c-454c-87b3-0b2ea6334a63,Jim Barends,5,Videogame,50,4,Entretainment,08-0299345,Delivered,46007,,,
624,01/04/2023,Retail,Palma de Mallorca,6b9e4f3c-bb48-4bcc-85e0-4a3f5a366d5c,Jeremy Theakston,10,Clothes,25.99,13,Clothes,35-2904646,Shipped,07005,,,
625,30/01/2023,Retail,Palma de Mallorca,f0d87b4b-f7e7-4433-9c28-15b2c7a85c82,Norton Gayle,2,Headphones,90,11,Technology,97-4132674,On-Site,07005,,,
626,15/05/2023,Retail,Palma de Mallorca,ea055ede-b04c-4260-bfe5-34a7256c43aa,Amargo Akister,3,Phone,630.75,9,Technology,65-6024206,Delivered,07005,,,
627,02/05/2023,Retail,Barcelona,5b702bc2-ed37-44d2-aa55-f4a15bbeb77c,Simmonds Crimp,10,Clothes,25.99,5,Clothes,49-4919270,Confirmed,08025,,,
628,16/09/2023,Retail,Madrid,2aabff0b-2150-4b8a-99ff-a60abe3fba9b,,7,CD,40,3,Entretainment,98-6819258,Confirmed,28012,,,
629,14/09/2023,Retail,Barcelona,c2d49579-adbc-4c6e-96b7-6455db3e2198,Frederic Clutheram,9,Drinks,5.5,8,Food & Drinks,,Delivered,08025,,,
630,26/07/2023,Retail,Madrid,a83c6099-296d-46b3-8e8c-432fa1ff7bb3,Marcia Klaiser,4,Computer,1503.5,15,Technology,70-4164464,Shipped,28012,,,
631,14/10/2023,Retail,Barcelona,9c64fc59-81e0-43be-80ba-13f5c7ab9bbc,Biddy Dorricott,8,Food,15.65,5,Food & Drinks,76-0946471,Shipped,08025,,,
632,20/05/2023,Retail,Valencia,a8428dff-88d6-41bd-90b5-ec016147ccae,Jarvis Odgaard,5,Videogame,50,12,,30-6875829,Shipped,46007,,,
633,13/04/2023,Retail,Barcelona,21c51019-f59c-4303-922e-2124da2dc20a,Amelina Morde,9,Drinks,5.5,5,Food & Drinks,49-4914474,Delivered,08025,,,
